agency_cd,site_no,datetime,discharge_max,discharge_max_approval,discharge_min,discharge_min_approval,discharge_mean,discharge_mean_approval,gage_height_max,gage_height_max_approval,gage_height_min,gage_height_min-approval,gage_height_mean,gage_height_mean_approval
USGS,2085000,2008-06-15,7.34,A,5.96,A,6.49,A,1.25,A,1.19,A,1.21,A
USGS,2085000,2008-06-16,7.34,A,5.96,A,6.48,A,1.25,A,1.19,A,1.21,A
USGS,2085000,2008-06-17,9.66,A,4.15,A,5.89,A,1.34,A,1.1,A,1.18,A
USGS,2085000,2008-06-18,4.15,A,3.29,A,3.49,A,1.1,A,1.05,A,1.06,A
USGS,2085000,2008-06-19,3.45,A,3.13,A,3.29,A,1.06,A,1.04,A,1.05,A
USGS,2085000,2008-06-20,3.79,A,3.13,A,3.46,A,1.08,A,1.04,A,1.06,A
USGS,2085000,2008-06-21,3.79,A,2.52,A,3.1,A,1.08,A,1.0,A,1.04,A
USGS,2085000,2008-06-22,275.0,A,2.24,A,38.4,A,3.72,A,0.98,A,1.51,A
USGS,2085000,2008-06-23,106.0,A,16.5,A,49.5,A,2.64,A,1.5,A,1.99,A
USGS,2085000,2008-06-24,16.5,A,6.4,A,9.72,A,1.5,A,1.19,A,1.31,A
USGS,2085000,2008-06-25,6.4,A,3.62,A,4.46,A,1.19,A,1.05,A,1.1,A
USGS,2085000,2008-06-26,5.32,A,3.97,A,4.58,A,1.14,A,1.07,A,1.1,A
USGS,2085000,2008-06-27,4.72,A,3.62,A,4.02,A,1.11,A,1.05,A,1.07,A
USGS,2085000,2008-06-28,4.15,A,3.29,A,3.5,A,1.08,A,1.03,A,1.04,A
USGS,2085000,2008-06-29,11.0,A,3.29,A,4.13,A,1.37,A,1.03,A,1.07,A
USGS,2085000,2008-06-30,79.3,A,6.63,A,53.6,A,2.37,A,1.2,A,2.07,A
USGS,2085000,2008-07-01,30.0,A,7.58,A,14.6,A,1.77,A,1.24,A,1.44,A
USGS,2085000,2008-07-02,7.58,A,3.62,A,6.22,A,1.24,A,1.05,A,1.18,A
USGS,2085000,2008-07-03,3.62,A,2.24,A,2.64,A,1.05,A,0.96,A,0.99,A
USGS,2085000,2008-07-04,18.0,A,1.85,A,3.02,A,1.54,A,0.93,A,0.99,A
USGS,2085000,2008-07-05,181.0,A,6.4,A,23.1,A,3.2,A,1.19,A,1.49,A
USGS,2085000,2008-07-06,161.0,A,32.0,A,54.4,A,3.08,A,1.8,A,2.08,A
USGS,2085000,2008-07-07,32.0,A,12.0,A,18.3,A,1.8,A,1.4,A,1.54,A
USGS,2085000,2008-07-08,12.0,A,6.63,A,8.69,A,1.4,A,1.2,A,1.28,A
USGS,2085000,2008-07-09,8.08,A,3.45,A,5.09,A,1.26,A,1.04,A,1.13,A
USGS,2085000,2008-07-10,7.34,A,5.74,A,6.47,A,1.23,A,1.16,A,1.19,A
USGS,2085000,2008-07-11,7.1,A,4.92,A,5.65,A,1.22,A,1.12,A,1.16,A
USGS,2085000,2008-07-12,5.12,A,3.97,A,4.29,A,1.13,A,1.07,A,1.09,A
USGS,2085000,2008-07-13,5.53,A,4.34,A,4.91,A,1.15,A,1.09,A,1.12,A
USGS,2085000,2008-07-14,8.33,A,4.72,A,5.99,A,1.27,A,1.11,A,1.17,A
USGS,2085000,2008-07-15,6.4,A,3.62,A,4.7,A,1.19,A,1.05,A,1.11,A
USGS,2085000,2008-07-16,3.62,A,2.11,A,2.65,A,1.05,A,0.95,A,0.99,A
USGS,2085000,2008-07-17,2.24,A,1.73,A,1.99,A,0.96,A,0.92,A,0.94,A
USGS,2085000,2008-07-18,2.52,A,1.98,A,2.27,A,0.98,A,0.94,A,0.96,A
USGS,2085000,2008-07-19,5.74,A,2.52,A,3.22,A,1.16,A,0.98,A,1.02,A
USGS,2085000,2008-07-20,4.92,A,3.29,A,3.61,A,1.12,A,1.03,A,1.05,A
USGS,2085000,2008-07-21,3.45,A,2.81,A,3.14,A,1.04,A,1.0,A,1.02,A
USGS,2085000,2008-07-22,3.29,A,2.66,A,2.9,A,1.03,A,0.99,A,1.01,A
USGS,2085000,2008-07-23,8.33,A,2.11,A,2.76,A,1.27,A,0.95,A,0.99,A
USGS,2085000,2008-07-24,6.63,A,3.29,A,3.68,A,1.2,A,1.03,A,1.05,A
USGS,2085000,2008-07-25,3.97,A,2.97,A,3.22,A,1.07,A,1.01,A,1.03,A
USGS,2085000,2008-07-26,5.96,A,3.62,A,4.25,A,1.17,A,1.05,A,1.08,A
USGS,2085000,2008-07-27,5.74,A,3.62,A,4.19,A,1.16,A,1.05,A,1.08,A
USGS,2085000,2008-07-28,4.53,A,3.29,A,3.82,A,1.1,A,1.03,A,1.06,A
USGS,2085000,2008-07-29,3.29,A,2.97,A,3.03,A,1.03,A,1.01,A,1.01,A
USGS,2085000,2008-07-30,4.15,A,3.13,A,3.68,A,1.08,A,1.02,A,1.05,A
USGS,2085000,2008-07-31,3.62,A,3.29,A,3.45,A,1.05,A,1.03,A,1.04,A
USGS,2085000,2008-08-01,4.53,A,3.45,A,3.84,A,1.1,A,1.04,A,1.06,A
USGS,2085000,2008-08-02,5.74,A,3.29,A,4.04,A,1.16,A,1.03,A,1.07,A
USGS,2085000,2008-08-03,5.96,A,4.92,A,5.32,A,1.17,A,1.12,A,1.14,A
USGS,2085000,2008-08-04,5.74,A,3.62,A,4.46,A,1.16,A,1.05,A,1.1,A
USGS,2085000,2008-08-05,3.62,A,2.66,A,3.08,A,1.05,A,0.99,A,1.02,A
USGS,2085000,2008-08-06,3.29,A,2.66,A,2.94,A,1.03,A,0.99,A,1.01,A
USGS,2085000,2008-08-07,3.45,A,2.66,A,3.15,A,1.04,A,0.99,A,1.02,A
USGS,2085000,2008-08-08,3.97,A,2.97,A,3.5,A,1.07,A,1.01,A,1.04,A
USGS,2085000,2008-08-09,4.34,A,3.29,A,3.62,A,1.09,A,1.03,A,1.05,A
USGS,2085000,2008-08-10,10.5,A,3.62,A,5.06,A,1.35,A,1.05,A,1.12,A
USGS,2085000,2008-08-11,5.53,A,2.97,A,4.01,A,1.15,A,1.01,A,1.07,A
USGS,2085000,2008-08-12,3.45,A,2.97,A,3.19,A,1.04,A,1.01,A,1.02,A
USGS,2085000,2008-08-13,3.29,A,2.38,A,2.66,A,1.03,A,0.97,A,0.99,A
USGS,2085000,2008-08-14,2.97,A,2.38,A,2.66,A,1.01,A,0.97,A,0.99,A
USGS,2085000,2008-08-15,3.13,A,2.66,A,2.76,A,1.02,A,0.99,A,1.0,A
USGS,2085000,2008-08-16,3.13,A,2.66,A,2.93,A,1.02,A,0.99,A,1.01,A
USGS,2085000,2008-08-17,3.62,A,2.52,A,2.8,A,1.05,A,0.98,A,1.0,A
USGS,2085000,2008-08-18,3.62,A,1.85,A,2.58,A,1.05,A,0.93,A,0.98,A
USGS,2085000,2008-08-19,1.98,A,1.5,A,1.71,A,0.94,A,0.9,A,0.92,A
USGS,2085000,2008-08-20,18.5,A,1.39,A,2.8,A,1.55,A,0.89,A,0.96,A
USGS,2085000,2008-08-21,20.6,A,4.34,A,6.29,A,1.59,A,1.09,A,1.17,A
USGS,2085000,2008-08-22,4.53,A,2.11,A,2.86,A,1.1,A,0.95,A,1.0,A
USGS,2085000,2008-08-23,2.38,A,1.85,A,2.06,A,0.97,A,0.93,A,0.95,A
USGS,2085000,2008-08-24,1.85,A,1.5,A,1.65,A,0.93,A,0.9,A,0.91,A
USGS,2085000,2008-08-25,1.5,A,1.39,A,1.43,A,0.9,A,0.89,A,0.89,A
USGS,2085000,2008-08-26,3.97,A,1.28,A,1.88,A,1.07,A,0.88,A,0.93,A
USGS,2085000,2008-08-27,608.0,A,2.11,A,171.0,A,5.49,A,0.95,A,2.72,A
USGS,2085000,2008-08-28,633.0,A,38.0,A,199.0,A,5.63,A,1.91,A,3.09,A
USGS,2085000,2008-08-29,38.0,A,13.3,A,23.1,A,1.91,A,1.47,A,1.67,A
USGS,2085000,2008-08-30,13.3,A,8.08,A,9.84,A,1.47,A,1.32,A,1.38,A
USGS,2085000,2008-08-31,8.85,A,6.86,A,7.55,A,1.35,A,1.27,A,1.3,A
USGS,2085000,2008-09-01,25.5,A,8.08,A,15.9,A,1.74,A,1.32,A,1.54,A
USGS,2085000,2008-09-02,9.94,A,5.53,A,7.05,A,1.39,A,1.21,A,1.28,A
USGS,2085000,2008-09-03,5.96,A,3.79,A,4.56,A,1.23,A,1.12,A,1.16,A
USGS,2085000,2008-09-04,4.53,A,3.29,A,3.73,A,1.16,A,1.09,A,1.12,A
USGS,2085000,2008-09-05,4.34,A,3.45,A,3.88,A,1.15,A,1.1,A,1.12,A
USGS,2085000,2008-09-06,4530.0,A,4.15,A,1900.0,A,16.57,A,1.14,A,9.97,A
USGS,2085000,2008-09-07,778.0,A,187.0,A,371.0,A,6.49,A,3.24,A,4.23,A
USGS,2085000,2008-09-08,187.0,A,56.5,A,109.0,A,3.24,A,2.13,A,2.64,A
USGS,2085000,2008-09-09,56.5,A,25.5,A,39.3,A,2.13,A,1.7,A,1.91,A
USGS,2085000,2008-09-10,26.2,A,19.5,A,22.4,A,1.71,A,1.58,A,1.64,A
USGS,2085000,2008-09-11,28.7,A,20.1,A,26.5,A,1.75,A,1.59,A,1.71,A
USGS,2085000,2008-09-12,25.5,A,16.5,A,21.7,A,1.7,A,1.51,A,1.62,A
USGS,2085000,2008-09-13,18.0,A,12.0,A,15.1,A,1.55,A,1.41,A,1.48,A
USGS,2085000,2008-09-14,12.0,A,8.59,A,10.1,A,1.41,A,1.29,A,1.35,A
USGS,2085000,2008-09-15,8.59,A,5.12,A,7.07,A,1.29,A,1.14,A,1.23,A
USGS,2085000,2008-09-16,52.5,A,4.72,A,24.0,A,2.09,A,1.12,A,1.57,A
USGS,2085000,2008-09-17,60.6,A,28.1,A,43.8,A,2.18,A,1.74,A,1.97,A
USGS,2085000,2008-09-18,28.1,A,14.6,A,20.7,A,1.74,A,1.47,A,1.6,A
USGS,2085000,2008-09-19,14.6,A,8.59,A,11.4,A,1.47,A,1.29,A,1.38,A
USGS,2085000,2008-09-20,8.59,A,6.4,A,7.63,A,1.29,A,1.2,A,1.25,A
USGS,2085000,2008-09-21,6.63,A,5.74,A,6.2,A,1.21,A,1.17,A,1.19,A
USGS,2085000,2008-09-22,5.96,A,3.45,A,4.44,A,1.18,A,1.05,A,1.1,A
USGS,2085000,2008-09-23,3.79,A,2.97,A,3.25,A,1.07,A,1.02,A,1.04,A
USGS,2085000,2008-09-24,3.79,A,3.13,A,3.32,A,1.07,A,1.03,A,1.04,A
USGS,2085000,2008-09-25,3.29,A,2.66,A,2.9,A,1.04,A,1.0,A,1.02,A
USGS,2085000,2008-09-26,212.0,A,2.81,A,125.0,A,3.38,A,1.01,A,2.63,A
USGS,2085000,2008-09-27,119.0,A,60.6,A,85.0,A,2.76,A,2.18,A,2.43,A
USGS,2085000,2008-09-28,60.6,A,30.7,A,44.6,A,2.18,A,1.79,A,1.99,A
USGS,2085000,2008-09-29,30.7,A,16.5,A,22.7,A,1.79,A,1.51,A,1.64,A
USGS,2085000,2008-09-30,16.5,A,10.5,A,13.3,A,1.51,A,1.36,A,1.44,A
USGS,2085000,2008-10-01,45.8,A,12.0,A,33.2,A,2.01,A,1.41,A,1.81,A
USGS,2085000,2008-10-02,33.3,A,17.0,A,24.9,A,1.83,A,1.52,A,1.68,A
USGS,2085000,2008-10-03,17.0,A,10.5,A,13.3,A,1.52,A,1.36,A,1.44,A
USGS,2085000,2008-10-04,10.5,A,7.58,A,8.9,A,1.36,A,1.25,A,1.3,A
USGS,2085000,2008-10-05,7.83,A,5.74,A,6.64,A,1.26,A,1.17,A,1.21,A
USGS,2085000,2008-10-06,6.18,A,3.29,A,4.56,A,1.19,A,1.04,A,1.11,A
USGS,2085000,2008-10-07,4.53,A,3.13,A,3.95,A,1.11,A,1.03,A,1.08,A
USGS,2085000,2008-10-08,4.15,A,3.29,A,3.74,A,1.09,A,1.04,A,1.07,A
USGS,2085000,2008-10-09,3.79,A,3.29,A,3.57,A,1.07,A,1.04,A,1.06,A
USGS,2085000,2008-10-10,4.15,A,3.29,A,3.74,A,1.09,A,1.04,A,1.07,A
USGS,2085000,2008-10-11,5.53,A,3.13,A,4.1,A,1.16,A,1.03,A,1.09,A
USGS,2085000,2008-10-12,4.92,A,3.62,A,4.2,A,1.13,A,1.06,A,1.09,A
USGS,2085000,2008-10-13,4.15,A,3.13,A,3.58,A,1.09,A,1.03,A,1.06,A
USGS,2085000,2008-10-14,4.15,A,2.81,A,3.47,A,1.09,A,1.01,A,1.05,A
USGS,2085000,2008-11-15,71.8,A,20.1,A,36.9,A,2.25,A,1.49,A,1.8,A
USGS,2085000,2008-11-16,32.6,A,18.5,A,26.6,A,1.74,A,1.46,A,1.62,A
USGS,2085000,2008-11-17,18.5,A,9.66,A,14.2,A,1.46,A,1.24,A,1.37,A
USGS,2085000,2008-11-18,10.5,A,7.34,A,9.47,A,1.27,A,1.15,A,1.23,A
USGS,2085000,2008-11-19,8.85,A,6.4,A,7.8,A,1.21,A,1.11,A,1.17,A
USGS,2085000,2008-11-20,7.1,A,5.32,A,6.42,A,1.14,A,1.06,A,1.11,A
USGS,2085000,2008-11-21,6.4,A,4.53,A,5.65,A,1.11,A,1.02,A,1.07,A
USGS,2085000,2008-11-22,6.18,A,4.72,A,5.41,A,1.1,A,1.03,A,1.06,A
USGS,2085000,2008-11-23,6.18,A,5.53,A,5.79,A,1.1,A,1.07,A,1.08,A
USGS,2085000,2008-11-24,6.18,A,5.12,A,5.37,A,1.1,A,1.05,A,1.06,A
USGS,2085000,2008-11-25,7.34,A,5.53,A,6.33,A,1.15,A,1.07,A,1.11,A
USGS,2085000,2008-11-26,7.34,A,5.12,A,6.24,A,1.15,A,1.05,A,1.1,A
USGS,2085000,2008-11-27,6.63,A,5.74,A,6.25,A,1.12,A,1.08,A,1.1,A
USGS,2085000,2008-11-28,6.86,A,5.96,A,6.33,A,1.13,A,1.09,A,1.11,A
USGS,2085000,2008-11-29,9.12,A,6.63,A,8.05,A,1.22,A,1.12,A,1.18,A
USGS,2085000,2008-11-30,203.0,A,8.85,A,95.0,A,3.33,A,1.21,A,2.31,A
USGS,2085000,2008-12-01,152.0,A,70.6,A,101.0,A,3.02,A,2.23,A,2.55,A
USGS,2085000,2008-12-02,70.6,A,39.6,A,53.4,A,2.23,A,1.85,A,2.03,A
USGS,2085000,2008-12-03,39.6,A,26.8,A,33.0,A,1.85,A,1.63,A,1.74,A
USGS,2085000,2008-12-04,26.8,A,20.6,A,24.2,A,1.63,A,1.5,A,1.57,A
USGS,2085000,2008-12-05,21.2,A,17.0,A,19.3,A,1.51,A,1.43,A,1.47,A
USGS,2085000,2008-12-06,17.0,A,14.6,A,15.3,A,1.43,A,1.38,A,1.39,A
USGS,2085000,2008-12-07,15.1,A,12.0,A,13.9,A,1.39,A,1.32,A,1.36,A
USGS,2085000,2008-12-08,13.3,A,9.66,A,11.5,A,1.35,A,1.24,A,1.3,A
USGS,2085000,2008-12-09,11.3,A,9.12,A,9.84,A,1.3,A,1.22,A,1.25,A
USGS,2085000,2008-12-10,11.6,A,8.85,A,10.0,A,1.31,A,1.21,A,1.25,A
USGS,2085000,2008-12-11,1090.0,A,11.6,A,395.0,A,8.41,A,1.31,A,4.08,A
USGS,2085000,2008-12-12,949.0,A,239.0,A,548.0,A,7.56,A,3.52,A,5.19,A
USGS,2085000,2008-12-13,239.0,A,98.5,A,145.0,A,3.52,A,2.54,A,2.93,A
USGS,2085000,2008-12-14,98.5,A,62.8,A,78.1,A,2.54,A,2.15,A,2.32,A
USGS,2085000,2008-12-15,62.8,A,45.8,A,53.9,A,2.15,A,1.94,A,2.04,A
USGS,2085000,2008-12-16,46.7,A,39.6,A,43.0,A,1.95,A,1.85,A,1.9,A
USGS,2085000,2008-12-17,42.2,A,38.8,A,40.2,A,1.88,A,1.83,A,1.86,A
USGS,2085000,2008-12-18,38.8,A,33.3,A,36.0,A,1.84,A,1.75,A,1.79,A
USGS,2085000,2008-12-19,33.3,A,30.0,A,32.1,A,1.75,A,1.69,A,1.73,A
USGS,2085000,2008-12-20,30.7,A,28.7,A,29.6,A,1.7,A,1.66,A,1.68,A
USGS,2085000,2008-12-21,255.0,A,30.0,A,140.0,A,3.61,A,1.68,A,2.8,A
USGS,2085000,2008-12-22,146.0,A,76.1,A,103.0,A,2.97,A,2.29,A,2.58,A
USGS,2085000,2008-12-23,76.1,A,50.5,A,60.7,A,2.29,A,1.99,A,2.12,A
USGS,2085000,2008-12-24,50.5,A,40.5,A,44.8,A,1.99,A,1.86,A,1.92,A
USGS,2085000,2008-12-25,85.8,A,40.5,A,66.1,A,2.41,A,1.86,A,2.18,A
USGS,2085000,2008-12-26,85.8,A,57.5,A,71.8,A,2.4,A,2.08,A,2.25,A
USGS,2085000,2008-12-27,57.5,A,44.0,A,50.0,A,2.08,A,1.91,A,1.99,A
USGS,2085000,2008-12-28,44.0,A,38.8,A,41.2,A,1.91,A,1.83,A,1.87,A
USGS,2085000,2008-12-29,38.8,A,32.0,A,35.2,A,1.83,A,1.72,A,1.78,A
USGS,2085000,2008-12-30,32.6,A,26.2,A,28.9,A,1.73,A,1.61,A,1.66,A
USGS,2085000,2008-12-31,26.8,A,22.4,A,25.7,A,1.63,A,1.54,A,1.6,A
USGS,2085000,2009-01-01,27.5,A,18.5,A,22.1,A,1.64,A,1.46,A,1.53,A
USGS,2085000,2009-01-02,21.2,A,18.5,A,19.5,A,1.51,A,1.46,A,1.48,A
USGS,2085000,2009-01-03,24.2,A,19.5,A,21.2,A,1.57,A,1.48,A,1.51,A
USGS,2085000,2009-01-04,44.0,A,19.5,A,30.6,A,1.91,A,1.48,A,1.69,A
USGS,2085000,2009-01-05,46.7,A,37.1,A,42.4,A,1.95,A,1.81,A,1.89,A
USGS,2085000,2009-01-06,396.0,A,37.1,A,151.0,A,4.37,A,1.81,A,2.78,A
USGS,2085000,2009-01-07,638.0,A,281.0,A,440.0,A,5.66,A,3.75,A,4.6,A
USGS,2085000,2009-01-08,371.0,A,123.0,A,203.0,A,4.24,A,2.78,A,3.3,A
USGS,2085000,2009-01-09,123.0,A,78.2,A,96.7,A,2.78,A,2.32,A,2.52,A
USGS,2085000,2009-01-10,78.2,A,58.5,A,67.2,A,2.32,A,2.09,A,2.19,A
USGS,2085000,2009-01-11,58.5,A,48.6,A,54.3,A,2.09,A,1.97,A,2.04,A
USGS,2085000,2009-01-12,48.6,A,38.8,A,43.0,A,1.97,A,1.83,A,1.9,A
USGS,2085000,2009-01-13,38.8,A,34.0,A,36.3,A,1.83,A,1.76,A,1.79,A
USGS,2085000,2009-01-14,34.8,A,30.0,A,32.8,A,1.77,A,1.69,A,1.74,A
USGS,2085000,2009-01-15,30.7,A,26.8,A,29.0,A,1.7,A,1.63,A,1.67,A
USGS,2085000,2009-01-16,29.4,A,22.4,A,25.7,A,1.67,A,1.54,A,1.6,A
USGS,2085000,2009-01-17,23.6,A,21.8,A,22.3,A,1.56,A,1.52,A,1.54,A
USGS,2085000,2009-01-18,24.9,A,21.8,A,23.0,A,1.59,A,1.52,A,1.55,A
USGS,2085000,2009-01-19,24.9,A,23.0,A,23.7,A,1.59,A,1.55,A,1.56,A
USGS,2085000,2009-01-20,27.5,A,23.6,A,25.8,A,1.64,A,1.56,A,1.61,A
USGS,2085000,2009-01-21,26.2,A,20.6,A,23.6,A,1.61,A,1.5,A,1.56,A
USGS,2085000,2009-01-22,21.8,A,19.0,A,20.5,A,1.53,A,1.47,A,1.5,A
USGS,2085000,2009-01-23,20.6,A,19.0,A,19.7,A,1.5,A,1.47,A,1.48,A
USGS,2085000,2009-01-24,21.8,A,20.1,A,21.1,A,1.53,A,1.49,A,1.51,A
USGS,2085000,2009-01-25,21.8,A,18.0,A,20.2,A,1.52,A,1.45,A,1.49,A
USGS,2085000,2009-01-26,19.5,A,16.0,A,17.5,A,1.48,A,1.41,A,1.44,A
USGS,2085000,2009-01-27,19.5,A,16.5,A,17.9,A,1.48,A,1.42,A,1.45,A
USGS,2085000,2009-01-28,44.0,A,19.5,A,29.3,A,1.91,A,1.48,A,1.66,A
USGS,2085000,2009-01-29,77.1,A,42.2,A,67.1,A,2.31,A,1.88,A,2.19,A
USGS,2085000,2009-01-30,59.6,A,40.5,A,49.0,A,2.11,A,1.86,A,1.97,A
USGS,2085000,2009-01-31,40.5,A,30.0,A,34.8,A,1.86,A,1.69,A,1.77,A
USGS,2085000,2009-02-01,30.0,A,24.9,A,27.9,A,1.69,A,1.59,A,1.64,A
USGS,2085000,2009-02-02,26.8,A,21.8,A,24.1,A,1.62,A,1.53,A,1.57,A
USGS,2085000,2009-02-03,38.0,A,25.5,A,33.8,A,1.82,A,1.6,A,1.76,A
USGS,2085000,2009-02-04,38.0,A,32.6,A,35.3,A,1.82,A,1.73,A,1.78,A
USGS,2085000,2009-02-05,32.6,A,23.0,A,26.6,A,1.73,A,1.55,A,1.62,A
USGS,2085000,2009-02-06,24.2,A,20.1,A,21.9,A,1.57,A,1.49,A,1.53,A
USGS,2085000,2009-02-07,23.0,A,21.2,A,21.7,A,1.55,A,1.51,A,1.52,A
USGS,2085000,2009-02-08,23.0,A,20.6,A,21.5,A,1.55,A,1.5,A,1.52,A
USGS,2085000,2009-02-09,21.8,A,18.0,A,20.3,A,1.53,A,1.45,A,1.5,A
USGS,2085000,2009-02-10,21.2,A,17.5,A,19.0,A,1.51,A,1.44,A,1.47,A
USGS,2085000,2009-02-11,21.8,A,18.5,A,19.6,A,1.53,A,1.46,A,1.48,A
USGS,2085000,2009-02-12,21.2,A,16.5,A,19.0,A,1.51,A,1.42,A,1.47,A
USGS,2085000,2009-02-13,19.0,A,15.1,A,17.2,A,1.47,A,1.39,A,1.43,A
USGS,2085000,2009-02-14,17.0,A,14.6,A,15.7,A,1.43,A,1.38,A,1.4,A
USGS,2085000,2009-02-15,16.0,A,14.1,A,14.9,A,1.41,A,1.37,A,1.39,A
USGS,2085000,2009-02-16,16.0,A,14.1,A,15.2,A,1.41,A,1.37,A,1.39,A
USGS,2085000,2009-02-17,18.5,A,12.8,A,15.5,A,1.46,A,1.34,A,1.4,A
USGS,2085000,2009-02-18,56.5,A,12.8,A,29.8,A,2.07,A,1.34,A,1.66,A
USGS,2085000,2009-02-19,59.6,A,42.2,A,51.5,A,2.11,A,1.88,A,2.01,A
USGS,2085000,2009-02-20,42.2,A,28.1,A,34.5,A,1.88,A,1.65,A,1.76,A
USGS,2085000,2009-02-21,28.1,A,21.8,A,24.9,A,1.65,A,1.53,A,1.59,A
USGS,2085000,2009-02-22,23.0,A,19.5,A,21.5,A,1.55,A,1.48,A,1.52,A
USGS,2085000,2009-02-23,21.8,A,16.5,A,19.6,A,1.52,A,1.42,A,1.48,A
USGS,2085000,2009-02-24,18.5,A,14.6,A,16.5,A,1.46,A,1.38,A,1.42,A
USGS,2085000,2009-02-25,17.0,A,13.3,A,15.1,A,1.43,A,1.35,A,1.39,A
USGS,2085000,2009-02-26,15.1,A,13.7,A,14.2,A,1.39,A,1.36,A,1.37,A
USGS,2085000,2009-02-27,16.0,A,14.1,A,15.3,A,1.41,A,1.37,A,1.39,A
USGS,2085000,2009-02-28,58.5,A,15.5,A,26.7,A,2.1,A,1.4,A,1.61,A
USGS,2085000,2009-03-01,1180.0,A,58.5,A,390.0,A,8.88,A,2.1,A,4.29,A
USGS,2085000,2009-03-02,1080.0,A,209.0,A,500.0,A,8.36,A,3.36,A,4.96,A
USGS,2085000,2009-03-03,209.0,A,111.0,A,147.0,A,3.36,A,2.67,A,2.96,A
USGS,2085000,2009-03-04,111.0,A,84.7,A,96.4,A,2.67,A,2.39,A,2.52,A
USGS,2085000,2009-03-05,84.7,A,70.6,A,76.8,A,2.39,A,2.23,A,2.3,A
USGS,2085000,2009-03-06,70.6,A,58.5,A,63.4,A,2.23,A,2.09,A,2.15,A
USGS,2085000,2009-03-07,58.5,A,50.5,A,54.0,A,2.09,A,1.99,A,2.04,A
USGS,2085000,2009-03-08,50.5,A,42.2,A,46.2,A,2.0,A,1.89,A,1.94,A
USGS,2085000,2009-03-09,43.1,A,35.6,A,39.1,A,1.9,A,1.79,A,1.84,A
USGS,2085000,2009-03-10,35.6,A,30.0,A,32.8,A,1.79,A,1.69,A,1.74,A
USGS,2085000,2009-03-11,31.3,A,27.5,A,29.3,A,1.71,A,1.64,A,1.67,A
USGS,2085000,2009-03-12,30.0,A,24.9,A,27.9,A,1.69,A,1.59,A,1.64,A
USGS,2085000,2009-03-13,30.7,A,24.2,A,26.8,A,1.7,A,1.58,A,1.63,A
USGS,2085000,2009-03-14,203.0,A,30.0,A,76.2,A,3.33,A,1.69,A,2.23,A
USGS,2085000,2009-03-15,887.0,A,193.0,A,413.0,A,7.17,A,3.27,A,4.49,A
USGS,2085000,2009-03-16,730.0,A,194.0,A,352.0,A,6.19,A,3.28,A,4.13,A
USGS,2085000,2009-03-17,266.0,A,147.0,A,208.0,A,3.67,A,2.99,A,3.35,A
USGS,2085000,2009-03-18,147.0,A,98.5,A,120.0,A,2.99,A,2.54,A,2.74,A
USGS,2085000,2009-03-19,98.5,A,81.4,A,88.7,A,2.54,A,2.35,A,2.44,A
USGS,2085000,2009-03-20,134.0,A,97.3,A,115.0,A,2.88,A,2.53,A,2.7,A
USGS,2085000,2009-03-21,97.3,A,69.5,A,81.7,A,2.53,A,2.22,A,2.36,A
USGS,2085000,2009-03-22,70.6,A,54.4,A,61.9,A,2.23,A,2.05,A,2.13,A
USGS,2085000,2009-03-23,56.5,A,47.6,A,52.4,A,2.07,A,1.96,A,2.02,A
USGS,2085000,2009-03-24,47.6,A,40.5,A,43.9,A,1.96,A,1.86,A,1.91,A
USGS,2085000,2009-03-25,40.5,A,36.3,A,38.4,A,1.86,A,1.8,A,1.83,A
USGS,2085000,2009-03-26,53.4,A,38.8,A,46.9,A,2.03,A,1.84,A,1.95,A
USGS,2085000,2009-03-27,150.0,A,52.5,A,110.0,A,3.01,A,2.02,A,2.64,A
USGS,2085000,2009-03-28,552.0,A,128.0,A,186.0,A,5.18,A,2.83,A,3.2,A
USGS,2085000,2009-03-29,724.0,A,182.0,A,394.0,A,6.15,A,3.21,A,4.35,A
USGS,2085000,2009-03-30,182.0,A,101.0,A,131.0,A,3.21,A,2.57,A,2.84,A
USGS,2085000,2009-03-31,101.0,A,73.0,A,85.5,A,2.57,A,2.26,A,2.4,A
USGS,2085000,2009-04-01,73.0,A,62.8,A,66.9,A,2.26,A,2.15,A,2.19,A
USGS,2085000,2009-04-02,112.0,A,62.8,A,71.5,A,2.68,A,2.15,A,2.24,A
USGS,2085000,2009-04-03,447.0,A,112.0,A,257.0,A,4.63,A,2.68,A,3.61,A
USGS,2085000,2009-04-04,179.0,A,101.0,A,128.0,A,3.19,A,2.56,A,2.82,A
USGS,2085000,2009-04-05,101.0,A,73.0,A,85.4,A,2.56,A,2.26,A,2.4,A
USGS,2085000,2009-04-06,92.6,A,69.5,A,81.0,A,2.48,A,2.22,A,2.35,A
USGS,2085000,2009-04-07,90.3,A,66.1,A,77.2,A,2.45,A,2.18,A,2.31,A
USGS,2085000,2009-04-08,66.1,A,52.5,A,57.9,A,2.18,A,2.02,A,2.09,A
USGS,2085000,2009-04-09,52.5,A,44.9,A,48.4,A,2.02,A,1.92,A,1.97,A
USGS,2085000,2009-04-10,51.5,A,40.5,A,43.1,A,2.01,A,1.86,A,1.9,A
USGS,2085000,2009-04-11,116.0,A,51.5,A,96.5,A,2.71,A,2.01,A,2.51,A
USGS,2085000,2009-04-12,97.3,A,62.8,A,78.5,A,2.53,A,2.15,A,2.32,A
USGS,2085000,2009-04-13,62.8,A,50.5,A,55.4,A,2.15,A,1.99,A,2.06,A
